"id","SOC","X","Y","soil","BLD","CRF","OCS","OCSlog"
"P1151",3.59628770301624,21.33924764,41.91389883,"Rendzic Leptosols",1.10044898318514,4,113.976897005533,4.73599577001042
"P1153",1.21809744779582,21.36553078,41.92088634,"Rendzic Leptosols",1.46894647159058,24,40.796494814244,3.70859616630393
"P1155",4.00232018561485,21.36915379,41.88638922,"Rendzic Leptosols",1.05525304968131,8,116.567512054123,4.75847060776946
"P1156",3.7122969837587,21.3716145,41.90970181,"Rendzic Leptosols",1.08714559053748,14,104.123828253799,4.64558084715885
"P1157",1.50812064965197,21.56732611,41.88011575,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.41131308569493,18,52.3593880284499,3.95813125320506
"P1159",2.13798019872124,21.5255613,41.87361545,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.30217300381082,22.5954198473282,64.6487720340753,4.16896911097832
"P1160",1.62412993039443,21.4628853,41.88272717,"Complex of Chromic Luvisol on saprolite and Vertisol",1.38950644730992,5,64.3170617722341,4.16382494242545
"P1161",0.893446475718057,21.45840803,41.86655578,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.54159403471842,29.8922413793103,28.9684927145701,3.36620878124475
"P1164",1.39211136890951,21.47074931,41.84606652,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.43381509520532,13,52.0963906981793,3.9530956699331
"P1165",3.02354722728963,21.46418084,41.81529904,"Cambisol",1.2116061674129,28.8664122137405,78.1761359530717,4.35896443413787
"P1168",4.00232018561485,21.51376375,41.8099736,"Cambisol",1.05525304968131,7,117.834550228625,4.76928152387368
"P1169",2.11183269250806,21.44810971,41.81145504,"Cambisol",1.32961083267822,30.4592004381161,58.5794092944921,4.07038325760843
"P1170",2.44084662315154,21.47432094,41.78994681,"Cambisol",1.26403234468342,31.7629267068273,63.1597385487476,4.14566704987203
"P1171",3.1322505800464,21.44182216,41.81948411,"Cambisol",1.15708599463112,21,85.8955136849713,4.45313160044322
"P1172",2.95823665893271,21.3580509,41.87466503,"Rendzic Leptosols",1.17985747321724,21,82.7200538212109,4.41546206140317
"P1175",0.886025575954994,21.70760404,41.97928104,"Chromic Luvisol on saprolite",1.54125933138666,13.6448157113628,35.3778672056229,3.56608640442794
"P1176",2.9968655484822,21.67624591,41.96141722,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.17993541584405,7.15309562908354,98.4949987469249,4.5900057727461
"P1180",1.04408352668213,21.75226651,41.98871223,"Complex of Chromic Luvisol on saprolite, Regosol, Humic Calcaric Regosol and Vertisol",1.50584266955788,11,41.9784215191133,3.73715571290217
"P1183",1.85614849187935,21.81617252,41.95388087,"Vertisol",1.34785421608799,1,74.3039818428089,4.30816454171182
"P1185",1.45011600928074,21.80527576,41.919968,"Complex of Cambisol and Regosol",1.42247510668563,26,45.7931371351812,3.82413423568236
"P1186",0.960279671469157,21.77584348,41.87383609,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.52682438892679,3.03343353916152,42.6510862372479,3.75305274224755
"P1189",1.80103762359198,21.78436079,41.80678788,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.35827230072225,3.84212510045072,70.5692888676272,4.25659504798347
"P1190",1.32828836183438,21.76296518,41.7876721,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.44889080306902,0,57.7363437385634,4.05588684937847
"P1193",2.95823665893271,21.68317763,41.8082716,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.17985747321724,13,91.0967681322196,4.51192232759073
"P1194",1.5661252900232,21.60218772,41.82422087,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.40032487537109,43,37.5017398468,3.62438732781477
"P1196",1.3637936038817,21.64793344,41.84587896,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.44227488476819,8.87204956726987,53.7736538937552,3.98478364264625
"P1197",1.25654525151128,21.74021671,41.82027188,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.46151840091934,5.19770408163265,52.2303012611722,3.95566281040347
"P1202",2.03016241299304,21.63139008,41.89140562,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol",1.31821776957553,43,45.7629544716331,3.82347490948982
"P1203",1.40357612132664,21.66212048,41.88222852,"Chromic Luvisol on saprolite",1.43558340962328,1.13873533566734,59.7601691853213,4.09033937190023
"P1266",1.44311327049828,22.07396219,41.85375129,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.27635962034691,12.7828722478386,48.1943926421884,3.87524267906478
"P1278",1.35973692537974,22.11076981,41.8261011,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.26920153691836,0.0255898457273314,51.7601571302097,3.94662068593397
"P1279",1.24239728502514,22.08823666,41.83688752,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.29053314299311,7.39619433004996,44.543028926267,3.79645566414806
"P1280",1.10161270998918,22.11137312,41.81782959,"Fluvisol",1.19919080086698,2.9728899894907,38.4531194465892,3.6494398226111
"P1284",0.82303162587311,22.12141994,41.82382765,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.39684891283246,1.0315108716754,34.1337617553293,3.53028697528419
"P1285",1.20019433256675,22.12237614,41.83928717,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.28865256419695,15.6012163976071,39.1601959298746,3.66766082096631
"P1287",1.33303439375274,22.10660852,41.84729165,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol",1.29951296737319,5.98950281300842,48.8561878228147,3.88888104032999
"P1458",1.17728424236266,22.26565048,41.89446809,"Vertisol",1.11121008733627,1.62090504793927,38.6101584542724,3.65351541423748
"P1459",1.28646200538921,22.27498508,41.88453262,"Vertisol",1.3,0,50.1720182101792,3.91545746511738
"P1461",1.34188194405146,22.25911558,41.8660697,"Fluvisol",1.4446979844716,0.733434959349594,57.7318699842163,4.05580936044528
"P1472",1.27610208816705,22.29791877,41.86332368,"Fluvisol",1.3,0,49.767981438515,3.90737183425241
"P1475",0.333157113734147,22.30580183,41.86537723,"Fluvisol",1.67806452694345,0.743891585760518,16.6470102178647,2.81223063380785
"P1482",2.06957670849249,22.29846856,41.88691659,"Mollic Vertic Gleysol",1.3113729626967,0.133056341157264,81.3112742406712,4.39828468148634
"P1483",2.2019741993779,22.30602305,41.88275217,"Mollic Vertic Gleysol",1.30469226865248,0,86.1869614110174,4.45651890649576
"P1484",0.646243275514434,22.31580939,41.88582781,"Mollic Vertic Gleysol",1.60063864441697,0,31.0320588144902,3.43502082542107
"P1492",0.884173874215325,22.32437416,41.90671725,"Fluvisol",1.54170517285012,0,40.8940630673009,3.71098489523371
"P1496",0.751103777622598,22.33927048,41.87550827,"Fluvisol",1.47436286407767,0.743891585760518,32.9748499490706,3.49574514814786
"P1499",0.490747235613548,22.3611099,41.8748373,"Fluvisol",1.63681324335822,0.865120585494392,23.8893717947474,3.17343366525097
"P1506",0.874738462560572,22.33767209,41.85951804,"Fluvisol",1.5433637059272,1.05939456949172,40.0721204740802,3.69068084249121
"P1507",0.620223768386908,22.32309819,41.86534132,"Fluvisol",1.60602757699652,0,29.8828942781423,3.3972862189653
"P1511",0.995779895415583,22.37335509,41.85820546,"Fluvisol",1.51775457990875,0.0110939287172861,45.3354548643662,3.81408939445159
"P1516",0.588533662779603,22.41356222,41.85950032,"Fluvisol",1.61336347908369,7.68290043290043,26.2970442019276,3.26945654510833
"P1518",0.638051044083527,22.39887277,41.86467733,"Fluvisol",1.59959050483076,0,30.6186117514009,3.42160805123312
"P1525",0.72284059423783,22.43571231,41.85900042,"Fluvisol",1.57991959859343,0,34.2609006448581,3.53400478107519
"P1529",1.21809744779582,22.3926931,41.88240895,"Fluvisol",1.3,7,44.1803944315544,3.78828112578268
"P1533",0.715702339943068,22.45467852,41.86629792,"Fluvisol",1.61186796688572,1.85957620618934,33.9649582732175,3.52532935411955
"P1535",0.928074245939675,22.47109244,41.87715447,"Fluvisol",1.53148738054398,0,42.6400198759345,3.75279324599103
"P1536",0.666314227468295,22.48025557,41.8779821,"Fluvisol",1.59278461573792,6.69502427184466,29.7072326854383,3.39139054092354
"P1538",1.39211136890951,22.41991618,41.88537993,"Fluvisol",1.43381509520532,3,58.0844815830275,4.0618985297819
"P1540",1.20722157772622,22.43745811,41.88531472,"Fluvisol",1.47538201815582,1.1224358974359,52.8336346780368,3.9671480083182
"P1541",0.934332597371258,22.4545161,41.8915376,"Fluvisol",1.53187742787566,5.6215787957361,40.5246694051412,3.70191090978813
"P1543",0.928074245939675,22.42826978,41.89744043,"Fluvisol",1.53148738054398,1,42.2136196771751,3.74274291013753
"P1549",0.996514793999054,22.47305253,41.89377732,"Fluvisol",1.51886146635673,0,45.4070376377873,3.81566710708205
"P1550",1.04408352668213,22.47965269,41.89988703,"Fluvisol",1.3,1,40.312064965197,3.69665080293676
"P1556",0.580046403712297,22.45636812,41.9094046,"Fluvisol",1.61394448030988,5,26.6806367104592,3.28393808547253
"P1558",0.896854515351519,22.44840835,41.90920817,"Fluvisol",1.53933149402082,2.23167475728155,40.4924061697029,3.70111445454916
"P1560",0.638990934089542,22.43389692,41.91409929,"Populated Site",1.29953703703704,6.01388888888889,23.4136052938116,3.15331727621536
"P1564",2.70974590588606,22.42100262,41.90666943,"Fluvisol",1.0606998381877,0,86.2268113170938,4.45698116546911
"P1566",0.782323508210754,22.40993274,41.90862467,"Fluvisol",1.56506293196777,0.743891585760518,36.4583226786297,3.59616976376633
"P1570",0.928074245939675,22.38791034,41.89189385,"Fluvisol",1.5,0,41.7633410672854,3.73201894677455
"P1572",1.07825817748447,22.37677115,41.89952813,"Fluvisol",1.49996260816438,0.871742816348385,48.0974352701411,3.87322885490303
"P1576",0.997843997420015,22.34989974,41.88483784,"Fluvisol",1.6,0,47.8965118761607,3.86904268080832
"P1579",0.825771541175349,22.2743041,41.85146891,"Fluvisol",1.55959456509376,0,38.6360642287852,3.6541861467234
"P1582",6.40472276824573,22.4841574,42.13806344,"Cambisol",0.849972967863476,35.0770247982566,106.029110552032,4.6637136842581
"P1584",6.18173455304344,22.48954099,42.10143076,"Complex of Mollic and Umbric Leptosol",0.863791085312781,0,160.191815960667,5.07637194694146
"P1600",0.853223402609414,22.77301226,41.8567006,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.5494226778365,19.3527997332055,31.9847688844508,3.46525981712801
"P1602",1.58624790739633,22.79220842,41.85235093,"Complex of Chromic Luvisol on saprolite, Albic Luvisol and Regosol",1.39642552032356,10.4936356333325,59.4790483149618,4.08562412137925
"P1603",1.27610208816705,22.74703541,41.83504873,"Leptosol",1.45704627578972,43,31.794710496061,3.45929993934881
"P1607",1.15476162183705,22.73604048,41.79439249,"Albic Luvisol",1.30270440085468,12.7559894035535,39.3726910161367,3.67307245456633
"P1612",0.928074245939675,22.75158959,41.73840482,"Regosol",1.53148738054398,19,34.5384160995069,3.54207221467538
"P1614",1.77151970184246,22.76793686,41.65853293,"Complex of Mollic and Umbric Leptosol",1.36117071457349,4.43603120296232,69.1311873261321,4.23600596507559
"P1615",1.04408352668213,22.80456051,41.67372947,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.50584266955788,21,37.2617449439321,3.61796719563705
"P1616",1.09220370825848,22.81984292,41.69442248,"Chromic Luvisol on saprolite",1.49882247833626,2.29234307924943,47.9848009907895,3.87088431473973
"P1618",0.991040922664633,22.80946827,41.71300825,"Chromic Luvisol on saprolite",1.20401829216949,1.02883066380136,35.4286520595573,3.56752087298168
"P1619",2.94992390522534,22.78555027,41.65288523,"Cambisol",1.21671362587722,21.9631077013569,84.0272993835127,4.4311417387055
"P1627",1.26344005438213,22.82677325,41.72705047,"Fluvisol",1.60082324004365,0.0206063635609177,60.6638228593678,4.10534752136549
"P1628",2.03411785747369,22.82522828,41.74294875,"Vertisol",1.09992962788858,2.56035466673828,65.4030440531007,4.18056880253441
"P1629",1.14116411011446,22.83494858,41.74106515,"Chromic Luvisol on saprolite",1.48525865879497,7.78944876395534,46.8869594631444,3.84773958696287
"P1631",2.03522451015154,22.84509288,41.75988262,"Vertisol",1.31888188172986,1.70872705550125,79.1506417745883,4.37135289462755
"P1632",0.898332788953213,22.83122916,41.7675416,"Regosol",1.53828976128589,9.17991504854369,37.6511772163707,3.62836422112417
"P1633",1.17052871511274,22.84493739,41.77166203,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.48126836647692,3.2563713592233,50.3221801265234,3.91844593670255
"P1647",3.63306789412279,22.83875085,41.81022515,"Complex of Chromic Luvisol on saprolite and Regosol",1.12456990096757,13.5636710386941,105.944285849486,4.66291335073971
"P1649",3.73158219064329,22.81744803,41.89905211,"Fluvisol",1.10565635981618,10.3778348688873,110.930217970087,4.70890133668227
"P1651",1.55352577343036,22.83884946,41.90948857,"Chromic Luvisol on saprolite",1.40627626473828,7.81340831233434,60.4196385405676,4.10131419349389
"P1653",1.96819301423307,22.86896198,41.97111738,"Complex of Cambisol and Regosol",1.36268031982395,20.4188249481243,64.0314404660436,4.15937422001425
"P1655",3.65533363008723,22.83331225,42.01449475,"Complex of Cambisol and Regosol",1.12180021583241,21.9268497531101,96.0429518534653,4.56479550654779
"P1657",2.01156731877708,22.77128361,41.97936507,"Vertisol",1.32158251155117,0,79.75356567911,4.3789414513753
"P1658",1.58951300412025,22.76681059,41.99171477,"Vertisol",1.39611725115116,0,66.5743957794416,4.19832005587123
"P1672",1.91415313225058,20.53667322,41.66357104,"Complex of Mollic and Umbric Leptosol",1.33782843688125,35,49.9357656109678,3.91073749172871
"P1673",2.41828772139876,20.56660965,41.66706447,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.25439537104441,21.1176723614817,71.7866001472048,4.27369783116085
"P1674",0.640541988545587,20.57846181,41.70024472,"Cambisol",1.66173681050898,22.2834722752542,24.8167260998707,3.21151786534973
"P1682",2.57313097899985,20.53246614,41.47124346,"Complex of Chromic Luvisol on saprolite and Regosol",1.24244587641827,14.5300616370404,81.9736018424741,4.40639726668375
"P1684",1.23769667198376,20.55849661,41.472643,"Complex of Chromic Luvisol on saprolite and Regosol",1.46512341323474,25.15185546875,40.7184019567998,3.70668012679634
"P1685",1.73869748862467,20.5487579,41.4750815,"Complex of Chromic Luvisol on saprolite and Regosol",1.3723452307113,2.8205203877626,69.5637888243874,4.24224415643843
"P1691",2.30678664915904,20.61635738,41.31045698,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.31011678234313,33.5057234432234,60.2869009036653,4.09911484802314
"P1692",3.58889645342313,20.63155113,41.31853005,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.21421226109026,3.75231112855594,125.825048639624,4.83489243922801
"P1694",1.58889772056844,20.59183033,41.29453285,"Cambisol",1.39658162635064,20.0859226379201,53.1994093508788,3.97404729385888
"P1703",3.90120756853544,20.55585262,41.39687562,"Cambisol",1.07911626995592,14.0676938751878,108.528804788437,4.6870156196675
"P1706",3.31662247265495,20.55929089,41.37649285,"Cambisol",1.14850707297681,41.4315476190476,66.9290585737112,4.20363323117934
"P1707",5.8348630174509,20.54447812,41.35257222,"Cambisol",0.890630413216175,23.9743292417614,118.524928313213,4.77512330396381
"P1708",3.3299352800696,20.57680765,41.33917925,"Cambisol",1.13411567365983,23.3741431105886,86.8139954218089,4.46376784624737
"P1711",2.73827461752496,20.52918635,41.32864764,"Cambisol",1.20832472735934,48.7662835249042,50.8554824973908,3.92898793374056
"P1726",2.40228118992745,20.56977003,41.2392426,"Cambisol",1.26425526462141,20.2389409117946,72.6726134029862,4.28596460659352
"P1732",1.68351925323473,20.58826887,41.24566782,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.38676208521375,4.93722884475892,66.5812235258095,4.19842260875498
"P1733",1.20159283795335,20.62166114,41.24618761,"Chromic Luvisol on saprolite",1.47230533628212,6.02055921052632,49.878034174446,3.90958070893748
"P1735",1.52466090521851,20.63111973,41.21911294,"Albic Luvisol",1.40697321950829,16.9353719811886,53.4560020308915,3.97885892360623
"P1736",4.12301519652976,20.58864207,41.20326409,"Albic Luvisol",1.0717543487797,4.2547936381473,126.925383464593,4.84359938201931
"P1739",4.52436194895592,20.60821472,41.18821267,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.00232539491621,3,131.965091727425,4.88253743100114
"P1740",3.61850472101939,20.61767429,41.17890609,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.09796745474747,0,119.190012555881,4.78071896383802
"P1743",8.86011093629615,20.58547073,41.15028421,"Complex of Mollic and Umbric Leptosol",0.694643644093236,14.6384598002224,157.610346306366,5.06012582442103
"P1744",6.24968488483728,20.58712102,41.14929956,"Complex of Mollic and Umbric Leptosol",0.848424516726011,16,133.62012412832,4.89500087946202
"P1747",2.03709390860951,20.63904144,41.13178765,"Cambisol",1.31713397249,36.6037576167908,51.030024115969,3.93241416765991
"P1751",4.82227402651885,20.60940705,41.11590474,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",0.998859609495209,3.4607274644175,139.502379129008,4.93808165580422
"P1752",1.00860528424576,20.6208853,41.11602413,"Cambisol",1.52927605902408,34.4838185374835,30.3163533747525,3.41168728225975
"P1756",3.51528575213872,20.7938025,40.96922476,"Complex of Ferric Luvisol and Chromic Luvisol on hard limestones",1.1159581703209,11.56112504044,104.081373336016,4.64517302912119
"P1758",4.41659090078753,20.80179398,40.94693202,NA,1.0135061092008,5.81337744261051,126.480630757055,4.84008917989902
"P1762",2.78791406430761,20.74087263,40.9112301,"Ferric Luvisol on hard limestones",1.20924711521671,9.64263395471144,91.3859140558527,4.51509135340897
"P1769",6.38051044083527,20.86327281,40.98038686,"Rendzic Leptosols",0.850629465804696,8,149.797625184632,5.00928521771735
"P1772",4.58236658932715,20.84492007,40.99267417,"Rendzic Leptosols",0.99677046369762,6,128.805408296146,4.85830280266561
"P1778",3.65429234338747,20.83320545,41.09456316,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones",1.09375683598022,1,118.708144768132,4.77666791567385
"P1781",3.48027842227378,20.8911576,41.14951078,"Rendzic Leptosols",1.11408199643494,28,83.7500155092623,4.42783635589038
"P1784",5.03356841051992,20.93147918,41.16708404,"Complex of Mollic and Umbric Leptosol",0.960034197331173,38.8810028248588,88.6053924058206,4.48419271812717
"P1786",5.60533146745307,20.90133117,41.14206359,"Cambisol",0.931746744661076,39.3718414072316,94.9937027199833,4.55381060224538
"P1790",2.85741011805112,20.92866983,41.07629087,"Cambisol",1.23608660408005,6.17315456128005,99.4191047098655,4.59934429549487
"P1796",1.11278545140754,20.97571676,41.03235499,"Fluvisol",1.49150626335994,4.54371921182266,47.5293948013221,3.86134835756194
"P1798",0.580046403712297,20.97761503,41.04579148,"Fluvisol",1.61394448030988,12,24.7146950581095,3.20739800835019
"P1799",2.17983627239161,20.96148925,41.01877989,"Fluvisol",1.29516578148189,0.78372353860391,84.0336863859365,4.43121774685692
"P1803",1.26687899151518,20.9734481,41.02533924,"Fluvisol",1.4589333831706,2.09239186620654,54.2885562172487,3.9943134536652
"P1805",1.16009280742459,20.98247038,41.03751633,"Fluvisol",1.48104265402844,30,36.0810855389758,3.58576878174226
"P1806",0.754060324825986,20.99118843,41.03672485,"Fluvisol",1.5,11,30.2001160092807,3.40784576574036
"P1807",2.16507920227114,20.99893099,41.03867936,"Fluvisol",1.29877333090009,37.4781504065041,52.7424406054271,3.96542045602863
"P1808",1.49288621239489,20.99223408,41.04495589,"Fluvisol",1.41297233768504,1.171101679931,62.5411086459594,4.13582407886265
"P1812",1.89874564965197,21.01526064,41.03682323,"Fluvisol",1.34093512055324,1,75.6190133804953,4.32570775130673
"P1816",1.8483440480794,21.01636287,41.02124365,"Gleysol",1.35321401109513,0,75.0361518955601,4.31797002267358
"P1820",1.7492024361949,21.04569229,41.01449967,"Fluvisol",1.36695267813513,29,50.9299391363265,3.93045094585018
"P1825",0.928074245939675,21.09603625,40.93557125,"Fluvisol",1.53148738054398,6,40.0816186833784,3.69091784227294
"P1830",1.32189250658187,21.12048549,40.89533818,"Fluvisol",1.44716785970061,3.36519861830743,55.4587226452387,4.01563900792165
"P1835",1.63002102668213,21.0140969,41.04532451,"Fluvisol",1.38958017111852,10.6328125,60.7262076067612,4.10637536117484
"P1840",0.783801781812448,20.99831182,41.06601978,"Fluvisol",1.56471437657006,11.5382281553398,32.5475428798398,3.48270187824272
"P1850",3.31477605164935,21.04708732,41.07014365,"Gleysol",1.14829304356463,0.670742753623188,113.424107091436,4.73113395328132
"P1852",0.847561039259158,21.04973262,41.07497843,"Fluvisol",1.54973638572043,33.9541846986222,26.0252778638734,3.25906829124993
"P1862",1.04408352668213,20.97895737,41.08874744,"Fluvisol",1.50584266955788,20,37.7334126014502,3.63054597784391
"P1867",1.83066555436794,21.01675059,41.09660981,"Fluvisol",1.34589193829992,12.6589887640449,64.5592791219286,4.16758385788214
"P1876",1.10808925393643,21.01041072,41.12864248,"Fluvisol",1.50356343325189,25.2818567961165,37.345976866242,3.62022519135263
"P1878",3.13893551200408,20.51511743,41.47294557,NA,1.20055812591415,2.3094097916793,110.443350472008,4.70450272408827
"P1879",2.31867214425698,20.52045959,41.45313055,NA,1.27463610814097,33.3507281553398,59.0938418331203,4.07912671988177
"P1880",1.27610208816705,20.55184781,41.44192012,"Complex of Cambisol and Regosol",1.45704627578972,33,37.3727298813348,3.62094129090522
"P1882",7.82120038359802,20.78846642,40.9473406,"Complex of Ferric Luvisol and Chromic Luvisol on hard limestones",0.82922106008841,1.89872872225813,190.87085833887,5.25159706501325
"P1885",0.779516314903677,21.04556381,41.00059526,"Fluvisol",1.16427044536883,12.194306344697,23.9068862531544,3.17416654518368
"P1886",0.870069605568445,21.11513452,40.88251057,"Fluvisol",1.54464009885697,13.3610026041667,34.9313986520104,3.55338609958625
"P1888",2.51251727020577,21.11674643,41.13741798,"Complex of Cambisol, Leptosol and Regosol",1.25245669487458,27.8207126551352,68.1405474939108,4.22157244703927
"P1889",2.08476135772801,21.17492878,41.13534515,"Cambisol",1.31960593257967,9.47508008109992,74.7119397049216,4.3136399147737
"P1893",3.32373444574281,21.09682593,41.13441967,"Complex of Cambisol, Leptosol and Regosol",1.15825988891654,24.4483234598235,87.2564812682074,4.46885184219993
"P1897",2.38403295564616,21.25526503,41.08499956,"Cambisol",1.26521779777283,41.786569579288,52.6771165049815,3.96418113932882
"P1898",0.650050750474619,21.23960526,41.14486442,"Fluvisol",1.59687591431787,9.7402268292756,28.1082577280469,3.33606340249408
"P1899",1.38966129170908,21.3091411,41.11450412,"Fluvisol",1.43467344797815,0.13429805476257,59.7309792881915,4.08985080185829
"P1904",3.52401583819394,21.18904574,41.03645307,"Complex of Cambisol, Leptosol and Regosol",1.11366735513201,30.5554083331151,81.7622857935345,4.40381608342191
"P1905",2.48706555816717,21.26990714,41.02159521,"Cambisol",1.25540096415147,6.10442663921161,87.9500446130658,4.47676897843831
"P1906",0.586079112891531,21.29859882,41.01623825,"Complex of Regosol and Leptosol",1.61256806533536,12.760009765625,24.7349571259353,3.20821751134222
"P1907",0.868038193055444,21.31445667,41.00561467,"Fluvisol",1.54389561866781,1.10721982758621,39.7596552549896,3.68285271110163
"P1909",4.127374744435,21.10552261,40.97911385,"Complex of Cambisol, Leptosol and Regosol",1.06426640984937,35.9084158415842,84.4591134810794,4.43626755313387
"P1910",6.09307458289609,21.17180826,40.97080307,"Complex of Mollic and Umbric Leptosol",0.871206346822279,16.2123098201936,133.431693382973,4.893589686845
"P1912",6.73431561241751,21.19873294,40.96722963,"Complex of Mollic and Umbric Leptosol",0.828607288128696,8.38097045231171,153.373086408606,5.03287342639974
"P1914",6.51419723818104,21.25875133,40.94800979,"Complex of Mollic and Umbric Leptosol",0.846746258308678,9.63288488556956,149.536035716754,5.00753740536853
"P1915",5.86258707884971,21.24187702,40.94246296,"Complex of Mollic and Umbric Leptosol",0.888422760654769,42.7121442459452,89.5143793229046,4.49439927520167
"P1917",6.04685631184529,21.26599384,40.91772553,"Cambisol",0.868704477315327,25.2303518823379,117.827944141524,4.76922545990711
"P1922",2.32566449125733,21.23517573,40.91147956,"Complex of Cambisol, Leptosol and Regosol",1.30515913591255,23.4436917099424,69.7128386347757,4.24438449929434
"P1926",5.26577873263302,21.17189338,41.01274156,"Complex of Mollic and Umbric Leptosol",0.940837341093321,21.086097626753,117.287553375335,4.76462864069725
"P1929",3.58235435943309,20.67221824,41.48348676,"Chromic Luvisol on hard limestones",1.10968351044332,25.6536144578313,88.6643000690801,4.48485732880715
"P1936",2.78422273781903,20.67091876,41.45630675,"Complex of Mollic and Umbric Leptosol",1.20354323127287,33,67.353741852208,4.20995845962351
"P1937",5.23202313959387,20.63848444,41.44489941,"Complex of Mollic and Umbric Leptosol",0.962527887262344,0,151.07904535983,5.01780317905165
"P1941",2.89313570617564,20.73937465,41.44700918,"Complex of Cambisol and Mollic and Umbric Leptosol",1.23806625216953,31.3741134751773,73.7431887840006,4.30058863548372
"P1942",5.16241299303944,20.7765211,41.46506986,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",0.944429753314948,38,90.6849775891858,4.50739171594123
"P1943",4.75638051044083,20.73944977,41.39230505,"Complex of Cambisol and Mollic and Umbric Leptosol",0.98046905639658,25,104.928387996038,4.65327809839135
"P1945",2.32890145280225,20.67150463,41.28295518,"Complex of Cambisol and Regosol",1.2814888577905,13.0901063669616,77.813763266864,4.35431832128212
"P1946",1.21809744779582,20.70236148,41.27830244,"Complex of Cambisol and Regosol",1.46894647159058,31,37.0389229234584,3.61196933061486
"P1947",2.03016241299304,20.69330891,41.29195732,"Complex of Cambisol and Regosol",1.31821776957553,36,51.3829664242898,3.93930672501494
"P1956",1.4312852459586,20.81734156,41.33325671,"Fluvisol",1.42701497589649,1.74828520628448,60.2027207675692,4.09771754676806
"P1961",1.5988293613854,20.80353832,41.38635402,"Fluvisol",1.39469151271616,7.88559931751817,61.6210449640471,4.12100345122089
"P1967",3.47592914236795,20.81638972,41.32760008,"Gleysol",1.11893588497415,0,116.680255530688,4.75943733500987
"P1968",2.97039437583761,20.83172317,41.32503908,"Gleysol",1.19134791988757,27.1957779369075,77.2912881111198,4.34758124692789
"P1971",1.44044396677797,20.8579143,41.34963093,"Fluvisol",1.42554232540691,25.1780843672156,46.0921071740216,3.83064172436866
"P1972",1.03721130660177,20.85197461,41.32345502,"Fluvisol",1.50733773153131,12.2229868899697,41.1699051168124,3.71770753111101
"P1973",3.87450310069431,20.82445953,41.31639246,"Gleysol",1.06694982727183,7.23340371115521,115.046361242538,4.74533518836312
"P1975",1.66555222565953,20.82253667,41.31194104,"Gleysol",1.38423089700293,14.7042824074074,58.9950095670778,4.07745285671947
"P1983",3.65070189812567,20.8125065,41.29867877,"Gleysol",1.09301169894762,0.52610538168264,119.07800736086,4.77977880239034
"P1984",2.46471279205437,20.81476102,41.29949287,"Gleysol",1.25067383726821,0.186389647782486,92.3041874384964,4.52508950817741
"P1992",2.19400905252443,20.85505644,41.28573694,"Fluvisol",1.29182787992923,5.96440177071825,79.9570227996994,4.38148927531844
"P1993",1.51234847244383,20.86885562,41.29254329,"Fluvisol",1.41173959747916,2.24401555501755,62.6139463238774,4.1369880380197
"P1995",0.292776280333743,20.85180551,41.30318455,"Fluvisol",1.6896411076303,15.5692607720122,12.5300326405779,2.52812837389883
"P2004",5.21199986901937,20.86897052,41.28882434,"Fluvisol",1.01796543875434,18.5019027318708,129.719765122286,4.86537647078596
"P2008",2.73276933248634,20.82408987,41.37388848,"Fluvisol",1.21532888008577,21.3078663205234,78.4060128362138,4.36190061875496
"P2013",4.61074385950876,20.92735682,41.32787668,"Chromic Luvisol on hard limestones",0.994082813430227,2.97844827586207,133.408356178512,4.89341477153855
