ProfID,x,y,soc_0_30,soc_30_60,soc_60_100,clay_0_30,clay_30_60,clay_60_100,ph_0_30,ph_30_60,ph_60_100,ocs_0_30,ocs_30_60,ocs_60_100
P0764,561155.3,4614015.5,0.7108153765787494,0.5382377577627935,0.6593008291607041,13.255146063289592,11.465164979929666,14.433350546961375,8.017662312749902,8.105547372163093,8.098901327103937,31.788888191359757,25.224098542566363,38.12232409596603
P0765,559251.1,4612796.4,0.8937601453431373,0.5872081553921568,NA,22.47300857843137,36.10263480392157,NA,6.60452410130719,7.0681168300653585,NA,38.64448115223175,27.8272379821544,NA
P0766,559412.3,4610428.7,2.714617,NA,NA,18.4,NA,NA,6.85,NA,NA,98.6105876357723,NA,NA
P0769,557215.9,4608625.3,1.9595532405782974,1.1726645470272903,NA,11.690350877192985,15.693421052631582,NA,5.250178687459389,5.1760477582846,NA,66.69168888370125,45.55004052334855,NA
P0770,551311.8,4608907.4,2.0122161606046656,0.6430182619705342,NA,7.2689149785144265,7.334484346224677,NA,5.8155425107427865,5.782757826887661,NA,69.67278408075299,23.359650171788758,NA
P0771,555432.6,4608101.3,2.0122161606046656,0.6430182619705342,NA,7.2689149785144265,7.334484346224677,NA,5.8155425107427865,5.782757826887661,NA,69.67278408075299,23.359650171788758,NA
P0772,553669.4,4606821.8,1.537123,1.537123,NA,9.2,9.2,NA,6,6,NA,46.82420491202804,46.82420491202804,NA
P0773,557024.4,4606287.8,1.084946819927178,0.3620949147522078,NA,19.860826084091208,14.547584684328454,NA,6.853083399235533,6.901385593778832,NA,46.28664705472243,17.48658602785673,NA
P0774,553155.6,4605139.2,1.8282211348684207,1.1567475328947365,NA,9.233771929824561,21.65701754385965,NA,6.8153874269005845,6.344809941520468,NA,44.42645430179607,35.35217653662178,NA
P0775,559865.6,4606318,2.633411,NA,NA,12.2,NA,NA,6.65,NA,NA,69.90398950285396,NA,NA
P0776,561256.1,4612131.4,1.577726,NA,NA,6.2,NA,NA,8.1,NA,NA,52.33925764950669,NA,NA
P0777,562807.6,4605602.7,2.238979,NA,NA,19,NA,NA,8.1,NA,NA,67.1162215642938,NA,NA
P0779,558334.2,4604413.8,0.8084471425934099,0.5361771695927925,0.5871421326147258,5.0812522993659845,3.9338415687335213,6.935540721456183,8.21447525138998,8.307082896806056,8.296837677608584,37.6583351678032,26.057942391091743,37.52097828596031
P0780,554797.8,4603900,1.299304,NA,NA,18.8,NA,NA,6.5,NA,NA,42.973360865381274,NA,NA
P0781,553074.9,4599779.2,1.490719,NA,NA,10.1,NA,NA,6.1,NA,NA,30.696205146702255,NA,NA
P0782,550233.8,4598701.2,1.438515,NA,NA,5,NA,NA,6,NA,NA,51.81940724250653,NA,NA
P0783,556742.3,4597905.2,1.102088,NA,NA,6.2,NA,NA,6.3,NA,NA,30.86847651356352,NA,NA
P0784,561648.9,4598056.3,2.4856946656240577,1.1883837393109387,0.46633432980603795,23.461251252416893,23.3134297170153,17.2375502443011,7.777149824930226,7.933960689791889,8.08629268084676,89.5179293158126,47.58996361268596,29.376341532408503
P0786,557770,4601260.3,1.4944220465027924,0.6652172286514122,0.38410895624527935,21.483724709328943,33.910524094799975,38.12332656722056,8.090487961182824,8.464226288565413,8.590927114803627,59.73789709245358,31.310364967902103,25.38901626574001
P0787,565799.9,4595930.5,2.610209,NA,NA,11.5,NA,NA,7.3,NA,NA,75.80567295259279,NA,NA
P0788,566364.2,4597864.9,3.084134813660478,NA,NA,19.356432360742705,NA,NA,7.1,NA,NA,92.65681006123174,NA,NA
P0789,566072,4602005.8,1.2656400935898973,0.4832222836247165,0.42071352167268805,13.75292570642623,43.33793439248776,41.22862142387254,7.367658599272357,7.519992263374058,8.217351674745462,50.50190765921214,22.942624728539784,26.215867056965028
P0790,566092.1,4603849.6,1.8346280388863359,0.4743875275888479,NA,36.63346609477124,26.94315767973856,NA,8.21699601715686,8.507705269607841,NA,59.74340169484585,19.61392246997158,NA
P0791,568207.9,4605481.8,3.712297,NA,NA,24.4,NA,NA,7.8,NA,NA,99.813624091441,NA,NA
P0792,568147.5,4607164.3,2.10690722879761,1.123365934250932,0.3602407976171718,33.71187052658486,30.40815682427595,4.39139577571563,7.90349725204499,8.000605994931982,7.996727460656179,77.6971627413107,40.74621020806412,14.178828434429695
P0793,563281.1,4608403.6,1.9642883179173645,1.1609273163907683,0.8331481953438714,34.045820077597334,47.0026081254247,34.00129222973989,8.207742935147204,8.293051195484674,8.389965341003249,73.71087385535026,48.24235178462438,47.04872268799441
P0794,568711.7,4609642.9,3.897912,NA,NA,18.2,NA,NA,7.8,NA,NA,51.7819513221498,NA,NA
P0795,563220.7,4611335.5,1.3494681618744893,0.4426566815857774,NA,21.080187908496725,4.056455858205352,NA,8.4,8.4,NA,43.61012461080535,10.052897894521351,NA
P0797,567119.8,4613703.2,1.426914,NA,NA,7.2,NA,NA,6.4,NA,NA,32.925224783266195,NA,NA
P0798,567270.9,4610751.1,1.658374543727728,1.0451703831602854,0.5606375302176461,17.719032778162802,26.444664959290975,24.942397006107907,7.796679948623145,7.8768653032000095,7.984230038053563,67.21425751022637,41.45173400540627,32.24422535616437
P0799,568600.9,4615315.2,1.1122816112028842,1.0096237207248828,0.7134604151175574,30.231537898540783,34.68049513593462,32.954051416435924,7.892945199213211,7.677052932924692,7.899494146842214,44.40236042572251,39.46261213621989,41.186729819796
P0800,565215.6,4615224.5,3.7940072902603723,1.8659809244517345,1.205137827854462,29.151867155022803,27.05464871655164,24.621564354038018,8.103438060355517,8.25323937738917,8.427031117568715,111.58109869581165,51.94415013141386,45.57690169806044
P0801,562938.6,4615254.8,0.85476356810447,0.5460968464942111,0.3523853310805736,46.51222542045604,21.419159189632403,7.1655076069911425,8.227777462648731,7.993572925729343,7.820543738935209,37.841877300821,25.958351398055626,23.421638814564538
P0803,567784.8,4618670.3,3.677494,NA,NA,15,NA,NA,7.9,NA,NA,92.97822317985768,NA,NA
P0804,562918.4,4618821.4,0.5107746640748032,0.47626814775453213,0.46004864259293166,15.949019849081363,21.218072563785633,23.694747604223892,8.000822260498689,7.915837539293781,7.875891167673809,23.96635995371399,21.97866113336243,28.081394838003245
P0805,565024.2,4620534.2,1.8562363189998585,0.800292563486947,1.0502004840603787,17.793700092433305,5.307577138628952,29.976790820427258,7.78921852132385,8.071962334594561,8.02706845196737,74.05868716190744,37.523911991248426,61.25723279965041
P0806,568097.1,4621269.7,0.6618446388573626,0.4148559245006571,NA,27.73646244108877,27.35796583950498,NA,7.109115610272194,7.014491459876245,NA,28.906520422291003,19.817941377900205,NA
P0807,565437.3,4622317.5,2.5276720397451458,1.779376700849515,NA,16.743658980582527,21.537803398058262,NA,5.374711771844661,5.5926274271844685,NA,84.7477317421185,58.796851183296155,NA
P0809,508284.1,4645152.6,1.2415597115331491,0.8039210962016575,NA,16.482320441988954,19.65911602209945,NA,6.684274861878453,5.691526243093922,NA,51.42504678204201,34.426078216961635,NA
P0837,510953,4647494.5,1.861949,NA,NA,NA,NA,NA,7.31,NA,NA,75.23270102715,NA,NA
P0838,516248.7,4649899.7,1.4201231356351982,0.45072058129370635,NA,11.75842994724574,6.518835112256165,NA,7.539368482394798,7.503233345601768,NA,60.926072093178654,22.165149687913193,NA
P0839,519276.3,4649868.1,1.6874464219932728,1.2356580916944588,0.8866205395465534,19.30333842426777,20.869141873985885,14.702977079057643,7.4505033734870905,7.757109692124963,7.82538529283748,69.7112707983313,54.27552180530623,54.65645395041708
P0840,508727.1,4649382.8,3.9072173461440904,NA,NA,21.823262303399293,NA,NA,7.99209284627093,NA,NA,125.08587776632218,NA,NA
P0848,532782.3,4658342.7,1.067285,NA,NA,NA,NA,NA,NA,NA,NA,48.0539521368,NA,NA
P0849,531967.8,4657708.5,1.067285,1.067285,NA,NA,NA,NA,NA,NA,NA,48.0539521368,48.0539521368,NA
P0850,531167.4,4657540.7,1.0179170950589365,0.8044037024684758,0.6252480466557017,NA,NA,NA,NA,NA,NA,45.57857976113061,37.49369558265296,40.14060497836692
P0851,530388.6,4657391.4,1.3685935603186978,0.911384874752038,NA,NA,NA,NA,NA,NA,NA,59.053116401978336,42.00186962560474,NA
P0854,531381,4656790.5,1.1101321110616842,1.2001180204626334,NA,NA,NA,NA,NA,NA,NA,49.67714354530727,53.021576378949824,NA
P0855,532538.3,4656528.8,1.082430316784996,1.088468680185409,NA,NA,NA,NA,NA,NA,NA,48.63035122597434,48.859072426653405,NA
P0858,530458.6,4655451.6,1.0854952813180827,1.329550303104575,1.6744853496732026,NA,NA,NA,8.431286463520104,8.479419087206027,8.383318845068828,48.69825318788813,57.73182227284443,92.40020849153376
P0860,532295.8,4655470.3,0.4857378652996629,0.6579458524651698,1.2714576611647899,NA,NA,NA,NA,NA,NA,23.223877362740733,29.042794611884702,75.37765686822426
P0861,530617.1,4654887.4,1.2062973828883496,0.9181030570388349,NA,NA,NA,NA,NA,NA,NA,53.272786537643185,42.22502895364926,NA
P0862,530211.4,4653978.1,1.8270305373361895,1.2478274747932259,0.9614377908172069,NA,NA,NA,NA,NA,NA,74.17348269940686,54.77474968620453,58.60328169641579
P0863,531181.3,4653838.3,1.6618690039834718,1.1434291709300197,0.8074759913705015,0,0,0,8.12282947945503,8.068468083374043,8.249014139933777,68.93252442572079,50.96509001910682,50.316583286830614
P0864,532860,4655087.9,1.508121,NA,NA,NA,NA,NA,NA,NA,NA,63.852923186190004,NA,NA
P0867,532174.6,4654656.6,1.1467907133323656,0.7077391765892895,0.9695171026631023,NA,NA,NA,NA,NA,NA,51.07895300129188,33.60392455561625,59.02153528249446
P0868,532940.4,4654467.8,1.0879665220601238,NA,NA,NA,NA,NA,8.306520778072501,NA,NA,43.65112152792897,NA,NA
P0870,534405.8,4653313.7,1.212297,NA,NA,1.23,NA,NA,NA,NA,NA,19.029134474605144,NA,NA
P0875,534304.4,4652824.1,1.549534129705571,1.0382750014793027,NA,10.232457345700217,6.175010735142562,NA,NA,NA,NA,65.04614499446257,46.77117123430151,NA
P0876,531932.4,4652597.8,1.3207411444616173,1.1290749359729553,NA,NA,NA,NA,8.120115219624736,8.48925125967324,NA,57.38847501425483,50.385113623396684,NA
P0879,533781.6,4651213.8,1.2177274003906249,0.512321471484375,NA,2.810416666666667,0.11513157894736843,NA,NA,NA,NA,52.32200659690314,25.006505546819064,NA
P0880,533860.8,4650831.4,NA,NA,NA,2.7138005219407106,0.1116704829833422,0.41457370482855754,NA,NA,NA,NA,NA,NA
P0881,533054.1,4651083.2,1.175658781668407,0.8479795842709293,0.5879704101213115,0.9581297663537206,0.1512081852155683,2.074168261781059,8.20720052590438,8.503036448709132,8.698540366752013,45.1991052903855,4.176443311574273,33.59670785356969
P0888,531464.1,4656193.9,1.200139589105339,1.539013090367965,NA,NA,NA,NA,NA,NA,NA,52.909778714965306,64.90554555638893,NA
P0889,532452.6,4658054.4,1.00348,NA,NA,NA,NA,NA,NA,NA,NA,45.599736767999985,NA,NA
P0890,532093.6,4656077.3,1.0929323329613094,1.003580564732143,NA,NA,NA,NA,8.273093377976192,8.444252232142862,NA,49.03038636495475,45.60085314192121,NA
P0893,533645.3,4660059.2,NA,NA,NA,NA,NA,NA,8.021158627675684,7.892458524009859,8.141540042782,NA,NA,NA
P0901,537000.3,4653893.6,2.114162019303906,1.214727981928576,NA,6.150491459538701,7.58612029757728,NA,8.757818367248849,8.980322874331836,NA,80.75498707053202,50.519376564776394,NA
P0903,539383,4652592.7,2.137689558354498,1.2226963664130992,1.7333632771904945,NA,NA,NA,NA,NA,NA,83.58605473961708,53.8018827624883,94.96267981545915
P0905,540124.4,4651646.1,1.171694,NA,NA,4.8,NA,NA,7.8,NA,NA,50.89321855846195,NA,NA
P0906,539399.1,4651761.8,2.256381,2.256381,NA,0.68,0.68,NA,NA,NA,NA,32.879129778972455,32.879129778972455,NA
P0908,534384.9,4657153.4,NA,NA,NA,NA,NA,NA,8.294581247449765,8.372728724430477,NA,NA,NA,NA
P0910,541303,4654675.7,1.4317580100167946,1.0826315721227344,0.6326942294242585,NA,NA,NA,7.254959858281818,7.6827164984512875,8.405403283022759,61.22358988016768,48.74520114302151,40.43210847442164
P0911,542387.1,4655410.1,0.8121709125441516,0.7042107663538348,0.46657100996930745,NA,NA,NA,NA,NA,NA,37.95241498933389,33.45217719454409,30.664323952775536
P0912,541803.1,4653892.3,1.1747970783599961,0.9136124780111998,NA,NA,NA,NA,NA,NA,NA,52.096062383828155,42.06523503373039,NA
P0914,542383.6,4654759.6,1.270302,NA,NA,NA,NA,NA,NA,NA,NA,55.57169834568001,NA,NA
P0923,544693.6,4651834.2,2.1723532222978648,1.1759321507463067,1.1144698783528486,NA,NA,NA,NA,NA,NA,84.93234072648428,52.096928592057246,66.57364662551339
P0924,544589.4,4652379.1,2.784223,NA,NA,NA,NA,NA,NA,NA,NA,100.52796306267001,NA,NA
P0939,545633.7,4649583.3,1.6070276569661714,0.2800078390608602,NA,8.114904459932527,9.93234930612225,NA,8.23361799425792,8.109826944055614,NA,67.42486840574962,12.954981944253287,NA
P0942,544570.6,4648960.8,3.225058,NA,NA,0,NA,NA,7.44,NA,NA,110.80947756678002,NA,NA
P0943,545039.2,4648520.2,1.838747,NA,NA,9.2,NA,NA,7.69,NA,NA,74.51840320731,NA,NA
P0944,545595.3,4649006.3,2.8418764613434155,0.3752387230871883,NA,8.273576512455515,7.354982206405693,NA,7.7913256227758,8.324110320284696,NA,103.17264665587862,17.770521619869456,NA
P0946,546308.7,4648943.3,3.094198659229353,0.6396227163913641,0.3372482722337616,5.132229645146478,1.9414967807784012,2.540656158196355,7.7370835141884795,7.744515781970472,7.685331723722534,109.61911585084107,30.160830930767858,22.458906694802536
P0950,547018.6,4648880.4,1.41532598619403,1.385628724813433,NA,6.033296019900497,6.118625621890548,NA,7.549854477611941,7.882639925373134,NA,60.584270322218934,59.65489978481295,NA
P0954,547690.1,4648334.8,2.6433580063758617,0.5772889594050238,0.05420999574563731,5.604087960701297,6.068714378765674,3.0970023883189493,8.027431878629972,8.009171755414428,7.641241722303643,97.82382757897008,24.999166668613807,2.7941525008672596
P0956,547861.4,4647733.3,2.9653713333993683,0.9970224575352215,0.8876761331846291,10.399844345706164,8.106830243253873,6.349330108969556,7.508063377576887,7.688333891455533,7.465912090844351,106.13566343016592,44.89205596243066,54.394898544488754
P0960,548368.6,4646509.2,3.1608921691386023,0.5465595121227559,0.21720391318935497,3.280690036881006,5.54769009421573,0.12667299290275388,7.709517147029916,7.870865363433791,7.5829727096342365,112.26858710580557,26.312104571453695,14.805087276505963
P0961,547151.5,4646687.6,1.8861228998884818,1.16295051398292,0.29279440865746276,9.071489377647644,9.912800636252094,1.8759482585618192,7.819654373789931,7.7760940512938825,7.929412402748448,75.86413425876512,51.233334237601255,18.502350892944644
P0962,547308.9,4647135.3,2.3403329075053096,0.8502270602638683,0.9351393850260125,6.734171512192166,7.709510018425779,6.63344772513585,8.122576266724995,7.838592428103007,7.961050198413263,89.81201520537566,39.26350834749107,57.32779636854595
P0968,541912.6,4647999.1,1.5180452766955264,1.1259212148268394,NA,16.026551226551227,36.39069264069264,NA,7.371341991341991,7.771948051948051,NA,64.12128693184863,50.110498008219906,NA
P0969,542472.2,4648023.6,0.9270644142566552,0.3898752127597755,NA,5.412534300215998,3.4159746021721933,NA,7.456434360757905,7.676268658926142,NA,42.48648822769883,19.42999397758748,NA
P0972,543580.8,4649300,1.091958281277056,0.19636512483766236,NA,7.794516594516593,11.132900432900428,NA,7.835396825396824,8.202619047619047,NA,49.279527934110675,10.036205722422821,NA
P0975,544916.8,4647764.8,1.5976447257770106,0.7124568858723433,0.4360049769581186,5.5116723909049785,5.584130615855888,3.429278609978217,7.8394572437535555,7.975717152332141,8.62040941218788,67.00053401456819,33.71362358981459,28.794176072250846
P0978,543395.5,4647187.7,0.7004594404227121,0.13825029990718984,NA,7.058440290178571,3.34746681156015,NA,8.384278738839287,7.461293027490601,NA,33.24938301216123,7.129351032114331,NA
P0979,542954.8,4646754.1,0.87545330788746,0.5217413324395253,NA,12.468949430135241,5.081114213895738,NA,7.539978648846751,7.457628330150097,NA,40.53079358582755,25.41780288564647,NA
P0980,543409.5,4646708.6,0.8026272744643812,0.9110218570921039,NA,3.4172525278924315,10.010529653208401,NA,7.193780137945122,7.626683206449263,NA,37.63293987808646,41.99299483122917,NA
P0987,544014.5,4646351.9,0.269338379489843,0.35344108561513904,0.4130374847404552,7.163062673130194,4.873698136215826,3.251421173069975,7.75809311518929,7.887823772281103,7.979752800192701,13.592706193342076,17.686921192089045,27.370882850400644
P0988,544560.1,4646288.9,1.5121995128674681,0.7912759405958177,NA,12.067856112903517,7.695352898071974,NA,7.886407876870761,7.722983099008526,NA,63.63337367990031,37.06422388636153,NA
P0991,544063.4,4645218.8,1.417391122145842,0.7693444696796228,0.8681229352153099,12.326519569242974,3.2523191678628867,1.7003893033384851,7.825504521417085,7.959970988310101,7.385621029645966,60.611190306837265,35.47160799184717,50.4415266013129
P0992,543343,4644694.2,1.1393581231796117,1.0281252560679615,NA,2.9839199029126213,0.08007011866235177,NA,7.941034587378642,7.914884708737864,NA,50.555139668966774,45.973433941631384,NA
P0994,545256,4645813.3,NA,NA,NA,9.332902144019172,9.943759016388505,13.936027146260944,7.844633100749068,8.509019191489788,8.56768855057291,NA,NA,NA
P0995,545735.1,4645757.3,NA,NA,NA,0.5741649967252221,0.964483158005758,2.338785513111482,7.679605939392519,7.611959472181316,6.8689405539908694,NA,NA,NA
P0996,545056.7,4645327.2,1.3368237737068214,0.8959959749287704,0.9273126567004155,8.981652878261194,13.414380646145784,12.301905990600375,7.63821031826867,7.923518642031284,7.960120480314987,57.92902854359455,41.01960838201012,55.70588451882234
P0997,545577.8,4645068.4,1.6273269806416966,1.0623293697849474,0.7527792937835744,10.207474171026886,12.422624940542484,7.666735794904475,7.314581312744598,7.808891189846397,7.771963612200582,67.72804818136461,47.68798119337951,46.48622169340079
P0998,544696.4,4644393.4,1.4912546283953063,1.235353565690398,NA,7.05593821909002,4.583659819753972,NA,7.345505841339078,7.482161520242925,NA,63.308295760907896,54.30284191394406,NA
P0999,545252.5,4644554.3,0.9087656187005929,0.5173018752293902,0.21106846914172783,3.5543642951251653,1.2365824392998306,0.006486991269599965,6.819463109354413,6.792195087521176,6.770863918690006,39.73303528829226,20.728768407240516,10.324862300577479
P1001,545630.2,4643837.4,0.5633336206797988,1.1989053112976986,0.9061169417561054,5.627111835691956,7.455272005941776,9.556451277273824,6.930864566876197,6.842136142231271,7.608177449742208,27.482609240528255,52.313891435050984,54.76721787387834
P1002,542989.8,4644092.7,1.3753216223333544,0.6191984765003681,0.849420234500721,6.420618604485922,2.56302986247806,4.712067558610859,7.29170040045341,7.547035934226609,7.222337373394218,56.26636271014709,29.66000373552767,52.57750455760792
P1003,544951.8,4643578.6,0.8998272188802083,0.689258255078125,NA,10.78828125,14.055468750000001,NA,7.358046874999999,7.902578125,NA,41.34118460331006,32.36642815465733,NA
P1004,545294.5,4643291.8,0.30655031017527734,0.21518594596605142,0.5907192037243139,1.9271100262129919,0.428805540308276,2.978186733311937,7.09187187076004,6.774964438319001,7.593944475806964,14.180273921859929,10.95133678408545,38.03062724301191
P1005,545640.7,4642959.6,0.4711928645232682,0.525274539217829,0.5119653674253335,2.579275295761769,6.90970404860046,9.161381145127583,7.837187566869687,8.097171865829385,7.974569907037474,22.573742653240675,25.29590275573929,33.443103224037024
P1006,546077.9,4643473.7,1.2725426340355803,0.5590986020014045,0.2897695851825842,15.383625936329587,9.907083918539326,7.839659410112362,8.741224250936328,8.32823911516854,8.172334971910113,55.222111572227696,27.11656385248109,19.48854976059726
P1007,546518.5,4643029.5,1.872250225725961,1.2657078125399124,1.1052542903854847,12.069370439200098,22.03660588426763,15.085473179156043,7.387407052960887,7.813526560350465,7.459172747900459,75.63521213433911,55.37761650298357,65.75757970145021
P1009,547833.5,4643026,NA,NA,NA,5.7332380805272365,3.6267719898591557,NA,6.418350839254454,7.413234901612053,NA,NA,NA,NA
P1011,546924.2,4642284.6,0.5424101112333812,0.43965665463179227,0.2868593467171718,5.6,5.6,NA,6.464885016169602,6.64203197987783,6.905454545454544,26.08270048662019,21.607779462440277,19.387914184644575
P1012,548421,4642403.5,NA,NA,NA,9.09208103130755,9.39765193370166,NA,8.103959484346225,7.9511740331491705,NA,NA,NA,NA
P1013,548546.9,4643624,NA,NA,NA,5.737815533980583,5.254368932038837,NA,8.078655339805827,8.22368932038835,NA,NA,NA,NA
P1015,548008.3,4644841.1,2.1298509015804594,1.034730461878372,0.16257938020760035,5.982423371647509,5.056240714676675,4.318631245601689,6.831800766283525,8.142705449996091,9.18670654468684,82.02955791018624,45.97452083751851,10.602618735051255
P1016,548449,4644512.3,2.209977,NA,NA,5.5,NA,NA,7.78,NA,NA,85.45530223691998,NA,NA
P1017,549040,4645033.4,2.788061295944538,1.7029415299642146,NA,9.566756790198635,10.347635243943342,NA,7.043567803516663,7.461540876280795,NA,102.12356165844683,70.08584965202844,NA
P1018,549400.3,4644159.1,3.590768819508894,3.134089138147719,2.8933565900038674,14.21280452436195,6.418372969837587,2.309643271461717,7.76978441608662,7.470604215003866,7.312895398298529,118.64711191973475,108.8197886493365,137.36288349857512
P1027,550746.7,4640385.6,0.7860110167968751,0.9616024789062502,NA,3.9072998046875,6.536181640624999,NA,8.1783544921875,8.895322265625001,NA,36.89221527584439,43.94661037776875,NA
P1028,550722.9,4639213.6,0.6462783977154829,0.5137457151566497,0.6516482977737669,4.7570877027946095,3.9932208990575435,1.9308620185348615,7.174730184464093,7.7733941379368225,8.279418329362532,30.5406883716587,24.68123597033488,41.5772412893752
P1029,550200.7,4637908,0.8314612631675875,0.4849641080837454,NA,2.4235893138300573,1.612935756273206,NA,7.237219152854512,8.299194533294562,NA,36.273329833481974,23.64959691144737,NA
P1030,538341.6,4648127.3,1.5372047688036579,1.3003209728111895,1.0038275112092536,4.5,NA,NA,NA,NA,NA,64.76125453016688,56.67740962454018,60.793537945322726
P1031,538761.3,4647735.7,1.3638645690671882,1.3379540463409139,NA,9.6,NA,NA,NA,NA,NA,58.815204591391215,58.010749307524804,NA
P1032,539107.5,4647368.4,0.6357465190085344,0.7824133399057553,NA,6.626098724488263,7.164037911290747,NA,NA,NA,NA,30.52024312894533,36.73323299617578,NA
P1033,539866.4,4647571.3,3.2218453920523844,1.3846057797074884,NA,3.573673494830062,7.299120849490363,NA,8.478958712592298,8.693448806228993,NA,110.26105926006866,59.735464003411906,NA
P1034,541282.8,4645948.6,0.51283353625,0.1627102576213081,0.09175501898734184,8.991249999999999,6.558781645569621,6.065822784810127,7.39025,7.7686339662447255,7.845316455696202,25.00787877175575,8.327783580757263,6.320979850635147
P1035,541364,4647798.6,0.37666261147260277,0.20983614385118307,NA,1.766365083960625,4.979783650050008,NA,6.784134337000578,6.78520371637627,NA,18.523055043769258,10.58850933236803,NA
P1036,541433.9,4648463.1,0.7098696760478261,0.5535953773366515,0.6740773386008378,4.1287829225858195,1.751775406461602,3.0040362558075837,8.366241986748273,8.211307838209319,7.63617746071144,33.67892495177388,25.375776808258497,35.475489011716526
P1039,540475.8,4648414.1,0.9362377644757447,0.09209949597469985,NA,4.878122387142736,1.6269020186217555,NA,8.27265224254035,8.246964059382933,NA,42.983284754801176,4.837130706841066,NA
P1041,542567.1,4647441.9,0.8062645,0.8062645,NA,8.43803404168394,10.738108831707326,NA,6.988801577669904,7.2217302058922,NA,37.71798857682,37.71798857682,NA
P1043,542710.4,4646018.5,0.34465214011437906,1.212988424019608,NA,0.5,0.5,NA,7.13088779956427,7.169771241830065,NA,17.094641647731002,46.88659427945562,NA
P1049,540097.8,4646571.9,1.4095526501162887,1.1013677042736105,NA,NA,NA,NA,7.446459423540162,7.30113381510092,NA,60.56392503589145,49.345706502274396,NA
P1053,536274.1,4645956.4,2.1102084687039935,2.032291715897007,1.8866334266868852,NA,NA,NA,NA,NA,NA,82.6156436194517,80.34936450712495,101.3175525846845
P1055,549218.5,4649700.8,1.2529,NA,NA,21.1,NA,NA,8.02,NA,NA,54.85612716080641,NA,NA
P1056,549339.8,4648954.7,0.8718719457221856,0.2325209769659045,0.12769044965817802,5.489793069097065,5.88438533907089,6.883167635725541,8.81608785107785,9.293545266141292,8.890919522507541,40.24006895884529,11.889693733040472,8.857495214604628
P1057,549442.4,4648465.1,0.14634730107421873,0.14316835517578125,0.13835575283203128,2.9891960514441243,0.5128265737550459,5.856165802107508,8.822736334102355,8.668386866927191,8.353503665849349,7.595508932818617,7.434443749006396,9.587034362273387
P1058,548309.3,4649192.5,0.37427257057617613,0.36315733622140706,0.33081050219033237,NA,NA,NA,8.497050064738888,8.337360811394046,7.872643504531722,18.717319805766437,18.19397867777186,22.212874194139978
P1059,547908.3,4649495.6,1.5746094025589836,0.10308537349257586,0.22478581254058838,NA,NA,NA,9.055350408786154,8.952952372939759,8.491426081857684,67.72330217132262,5.3343309953182905,15.431791333742433
P1061,550049.9,4649963.4,0.5916473,0.5916473,NA,37.6,37.6,NA,6.8,6.8,NA,28.369352215854164,28.369352215854164,NA
P1064,550504.3,4648281.5,1.493370372140523,1.170683871732026,NA,15.266768790849675,26.207557189542488,NA,6.7954758986928105,6.331883169934641,NA,55.92041262429503,50.280754993600226,NA
P1066,551843.9,4647795.6,1.204462991752577,1.0366839626288662,NA,6.2084536082474235,22.310180412371135,NA,6.554845360824742,7.229768041237113,NA,53.18319224112373,46.88129764867447,NA
P1070,553689.1,4647569.3,0.8805300897135415,0.35669161794819076,NA,6.279969399688099,9.00269374865577,15.025361988700357,7.675940480678132,7.277313304949319,7.3074284868513875,40.498562801145745,17.49284523994248,NA
P1072,553874.1,4646973.3,1.6392846514795076,0.9787109237125674,0.7999297510928791,24.00193232678369,25.94520939967676,15.800872881775048,6.4,6.4,6.4,66.85599633166498,44.018669001458164,47.44297814953115
P1076,553030.1,4645588.4,1.740139,1.740139,NA,31.3,31.3,NA,6.7,6.7,NA,68.5768844867616,68.5768844867616,NA
P1078,554202.6,4645228.4,0.7086450964879155,0.6126650044561934,0.5912697160876134,22.582957978577316,24.237654490524587,24.606509200769025,6.32170420214227,6.156234550947542,6.119349079923099,33.353150854989046,28.978818804593075,37.328739604092334
P1079,553905.6,4644541.8,1.8433402382315522,NA,NA,18.22337786259542,NA,NA,6.744155534351146,NA,NA,75.77315848796937,NA,NA
P1082,554501.6,4644048.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1084,555382.9,4643719.6,2.401157350368324,1.5149306881906082,NA,11.948108833628718,23.549003993195154,25.651566383068893,6.599052031281355,6.646930929932219,6.560021273341389,89.21669990448798,62.73906689022735,NA
P1090,553047.6,4648966.9,1.9371997302387496,1.2989296476746974,1.1067088238509883,0,0,0,7.021367465409628,7.186094907803774,7.3258537006073645,77.58949954839535,56.566431952698046,66.0764629270555
P1091,551113.4,4641266.7,1.5938587626302083,0.33044516132812535,NA,13.877864583333333,20.04921875,NA,6.930651041666668,6.749140625000001,NA,67.18712751969957,16.527993051899237,NA
P1093,552176.6,4640954.2,3.6402877743474376,1.4628959668991126,1.0913048974271693,12.48561908062623,3.7350330325712635,2.7927601763281693,6.779481869774293,7.518229454338927,7.64372549514342,118.73928386850814,62.52176341284732,65.20127322556762
P1098,553216.4,4640119.6,NA,NA,NA,50.75678094660195,80.95603762135924,NA,NA,NA,NA,NA,NA,NA
P1099,553015.9,4641257.3,2.7544694804748144,0.9254531742163582,NA,13.71220171085307,10.104129135679322,NA,7.543759885456967,8.366823185588101,NA,100.08057571121066,42.62804480922381,NA
P1101,551388.6,4642189.9,NA,NA,NA,16.48254939862543,30.734514604810997,NA,NA,NA,NA,NA,NA,NA
